symbol,name,price,market_cap,volume_24h,price_change_24h,price_change_7d,rsi,score,reason,timestamp
AIC,AI Companions,0.129071,128414691,7086014.0,57.29267,0,65.8838562580554,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CONSCIOUS,Conscious Token,0.118242,118243462,514074.0,11.54185,0,67.02533456484825,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PTGC,The Grays Currency,0.00028134,82463271,56914.0,9.56439,0,39.68006740349455,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ERG,Ergo,0.934111,75862866,941908.0,11.91898,0,58.22295478998741,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
GFI,Goldfinch,0.697835,64826227,931428.0,6.462,0,47.17453765188424,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
JOE,Joe Coin,0.063342,63464907,3053701.0,38.70109,0,74.63745596961297,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AERGO,Aergo,0.132636,63171811,54139220.0,3.0822,0,55.507414896532545,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
DOGS,Dogs,0.00012576,65177528,13957368.0,-2.69737,0,34.9931876090327,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ELON,Dogelon Mars,1.18096e-07,64912618,4277569.0,1.75356,0,37.433277434676256,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
MERL,Merlin Chain,0.086494,62837552,9419690.0,-0.31029,0,32.76312271698178,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PUNDIAI,Pundi AI,7.48,62984294,46486183.0,-9.43815,0,43.85020387422456,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
VEE,BLOCKv,0.01718009,62937832,45227.0,2.25618,0,42.27997356806508,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
RLC,iExec RLC,0.915382,66323782,4504808.0,-0.35119,0,36.62086995239698,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
STEEM,Steem,0.126008,65355216,9199493.0,-1.33038,0,41.63009482075685,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
USTC,TerraClassicUSD,0.01231293,68886383,5818084.0,1.47747,0,56.613004897057436,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ACX,Across Protocol,0.150733,66841195,15420673.0,-0.54765,0,34.41063391690216,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BANANA,Banana Gun,16.81,67377130,13977014.0,-1.31418,0,38.358727580082665,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ARK,ARK,0.359666,67732748,2422338.0,-1.91834,0,42.062393829373036,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CHR,Chromia,0.080813,68329957,8778748.0,3.56246,0,43.42030513836854,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SCBTC,Rings scBTC,107340.0,68366814,168151.0,0.77322,0,55.77456860402717,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
APU,Apu Apustaja,0.00020109,68458048,2255916.0,0.61802,0,49.3402369423152,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
IGT,Infinitar Governance Token,0.189589,68529284,2639590.0,0.0293,0,51.21334654944486,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SN,SpaceN,1.51,60347006,71930.0,0.56673,0,53.98933578309936,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ONG,Ontology Gas,0.168932,70639677,2956287.0,-1.1962,0,41.81327162492555,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
FIDA,Solana Name Service (prev. Bonfida),0.062272,61840472,9003995.0,-0.8746,0,42.432336127345295,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SAGA,Saga,0.212905,55019673,14398190.0,-3.68014,0,27.807190473319253,45,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 上升趋势",20250626_171218
BONE,Bone ShibaSwap,0.241128,60302110,5752238.0,0.52667,0,42.46317514419028,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ANDY,ANDY ETH,5.228e-05,52340475,693968.0,0.91784,0,36.852671034880046,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CVC,Civic,0.089241,71748537,7064563.0,-3.65095,0,35.47563006004691,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
TRUAPT,TruFin Staked APT,4.9,48531195,2493.14,1.66134,0,49.26894308890532,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SCRT,Secret,0.15673,48805877,2751028.0,-1.7139,0,37.49070854656501,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
GAME,GAME by Virtuals,0.04921777,49222191,3041096.0,1.00276,0,55.89655738620567,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CTSI,Cartesi,0.058169,50944163,3865566.0,-1.28497,0,44.35051330731967,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PRO,Propy,0.900227,51922952,7337618.0,0.73706,0,39.27293478007631,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SLP,Smooth Love Potion,0.00126101,51970558,4767335.0,-1.71102,0,36.2208279318208,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
TAI,TARS AI,0.089747,52817308,8936795.0,-0.1318,0,35.8834651035133,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
OCEAN,Ocean Protocol,0.291304,58977675,141122.0,-1.67716,0,42.03770666023621,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
RIF,Rootstock Infrastructure Framework,0.05304,53062625,2931851.0,2.4779,0,49.49724389166999,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WBTC,Cronos Bridged WBTC (Cronos),107332.0,54151348,84904.0,0.87962,0,51.57902966559791,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
METAL,Metal Blockchain,0.111525,56614723,646497.0,0.0179,0,56.18572007403243,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
JOE,JOE,0.144301,57458175,6070582.0,-0.1494,0,37.07203726592858,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ISLM,Islamic Coin,0.03011408,57524646,442936.0,-0.4977,0,57.51997526818624,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
MTL,Metal DAO,0.679636,57600951,1120983.0,-0.88397,0,36.403214456867,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WCFG,Wrapped Centrifuge,0.196111,58110841,402054.0,-6.49728,0,52.601685017576735,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WAXP,WAX,0.02029652,71196608,4058256.0,-0.50357,0,38.96052703472332,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
NMD,NexusMind,8.62,88372156,129766.0,0.83261,0,54.62935305451763,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
MEME,Memecoin,0.00150275,72284310,22499631.0,-2.01836,0,35.644168874546764,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
REI,Rei,0.092363,92399875,717249.0,4.76073,0,59.49422230431301,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
HEART,Humans.ai,0.00619658,48336830,405933.0,0.72185,0,31.951422432520403,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BICO,Biconomy,0.092363,89136149,6261652.0,-1.23484,0,43.18577439625957,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SSOL,Solayer Staked SOL,157.54,89556385,79595.0,-1.20724,0,42.20444284788251,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
HSK,HashKey Platform Token,0.674707,89778854,84895245.0,-16.32863,0,82.92798177244629,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BIO,Bio Protocol,0.04989838,89865742,15434405.0,-1.54316,0,33.989096772488836,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
OKT,OKT Chain,5.06,90237732,354419.0,0.40305,0,50.906690036441994,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
GOAT,Goatseus Maximus,0.09158,91609039,19800192.0,-4.29814,0,33.90852413367358,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
NKYC,NKYC Token,23.61,94446396,240507.0,-0.22045,0,47.39071167223176,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
STRAX,Stratis,0.04389091,87224154,8513200.0,-0.43112,0,49.35456683542519,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
VELO,Velo,0.01281105,94677353,136664330.0,-1.93795,0,49.22290450044469,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
LRC,Loopring,0.077144,96236662,7586155.0,-1.60699,0,43.22135554651089,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WBTC,Optimism Bridged WBTC (Optimism),107689.0,96656274,2083433.0,1.04313,0,53.76451537858247,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BIGTIME,Big Time,0.051053,97443561,21275971.0,0.62463,0,36.141922318933716,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SOLO,Sologenic,0.24541,97873032,2594099.0,-0.37311,0,50.685960431585045,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
HIVE,Hive,0.203676,97972960,1806433.0,-0.96763,0,32.401404847817545,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WAVES,Waves,0.983701,98531121,11036040.0,2.03288,0,38.12402967106893,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AGIX,SingularityNET,0.293098,88021181,14778.3,-0.42862,0,36.83127970182178,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
XRD,Radix,0.00739534,87182595,539308.0,1.51212,0,70.79091969585733,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AEVO,Aevo,0.079808,72371475,11184350.0,-1.71111,0,31.59606348545971,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
FLUX,Flux,0.19507,75454022,5030967.0,2.13243,0,41.16401673538049,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
DYM,Dymension,0.230727,72856763,6974543.0,0.33638,0,31.212423119922974,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PUNDIX,Pundi X,0.281871,72878933,3930633.0,-1.73528,0,39.28844486881606,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CGPT,ChainGPT,0.087003,73138406,16821549.0,-4.21159,0,39.28178983656675,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PEAQ,peaq,0.076473,73180778,5782289.0,1.76228,0,46.19266379304976,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SPELL,Spell,0.00045542,74248972,6591441.0,-0.77122,0,35.632617155627045,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CETUS,Cetus Protocol,0.092368,74845553,16120817.0,-3.7557,0,36.15464915724368,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SOLVBTC.CORE,Solv Protocol SolvBTC.CORE,106731.0,75013296,158306.0,0.26479,0,53.31997194136344,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
RED,RedStone,0.272275,76471725,13744407.0,-0.82665,0,35.53358273164052,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PEOPLE,ConstitutionDAO,0.01707401,86908137,38827590.0,-3.8574,0,33.74121434648363,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PHA,PHALA,0.097995,78578790,10431534.0,-1.00362,0,31.068475086997182,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SATS,SATS (Ordinals),3.766e-08,79358693,10514246.0,-1.81579,0,37.636707205713115,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
POWR,Powerledger,0.151052,80338589,3864005.0,-1.47829,0,38.312582873417114,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CPOOL,Clearpool,0.105645,80539949,2443865.0,-5.6684,0,39.280053021220965,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
XVG,Verge,0.00497799,82246300,7743119.0,-0.60567,0,35.42281627288125,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
COREUM,Coreum,0.126763,82357442,300690.0,1.84397,0,48.755507112327344,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
STS,Beets Staked Sonic,0.313567,86431362,595876.0,-5.52542,0,40.334404035612124,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
RSC,ResearchCoin,0.421516,48340527,383868.0,0.19368,0,41.807798905579325,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WXRP,Wrapped XRP,2.19,39412049,144605.0,-0.4277,0,44.25609883519718,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
TUT,Tutorial,0.056751,47809270,37977150.0,-3.8846,0,88.887739766531,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SCR,Scroll,0.247129,47040967,10810255.0,-2.47557,0,35.30743789420164,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PSOL,Phantom Staked SOL,146.62,29858908,309276.0,-1.23857,0,41.482850446187435,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ELA,Elastos,1.31,29943801,265460.0,3.05922,0,41.37165750061913,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SEND,Suilend,0.425148,30030081,1161595.0,-1.14025,0,30.768063232327776,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PROMPT,Wayfinder,0.134186,30121757,49244931.0,-0.49415,0,32.19385647249217,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
PSP,ParaSwap,0.01947436,30253103,394359.0,3.44307,0,45.007929348896184,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
A8,Ancient8,0.100891,30339306,5550795.0,-3.27438,0,43.58531407563431,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ZBTC,Zeus Network zBTC,107681.0,30567872,1082877.0,0.71186,0,56.40035200667723,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AUKI,AUKI,0.01480464,30957665,73215.0,4.45349,0,40.041261068901214,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BID,CreatorBid,0.115711,31061109,4915402.0,3.83852,0,69.99777195224854,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
HFT,Hashflow,0.053877,31264601,19760139.0,-0.23126,0,42.729092612396066,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
TREE,Tree,0.317214,32201161,76565.0,-6.88517,0,58.98351704666999,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BINK,Big Dog Fink,0.00021791,32455180,916.33,-1.31636,0,37.71621174465227,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
DOGINME,doginme,0.00048049,32507651,2622534.0,-3.2445,0,35.40467372965729,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BMEX,BitMEX,0.331067,33023557,119204.0,0.42616,0,47.92122427107356,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SLERF,Slerf,0.066242,33138999,3042624.0,-1.83009,0,35.722154000616854,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CKBTC,Chain-key Bitcoin,107328.0,33199265,59286.0,1.11155,0,54.54183701979846,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
MUBARAK,Mubarak,0.03337756,33494531,49469566.0,-7.59101,0,44.479633609125464,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
GPU,NodeAI,0.302552,29393175,6010679.0,0.94959,0,41.58334327072452,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
OHO,OHO Blockchain,0.00118255,28551035,149570.0,0.63092,0,55.28387477220574,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BAKE,BakerySwap,0.09803,28333368,8564862.0,-2.16648,0,36.144280468144814,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
MCDULL,McDull (Meme),2.96e-06,26302285,19296.47,-1.63517,0,32.86103215173624,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
DUSK,DUSK,0.051025,25578889,3829874.0,-3.22337,0,37.443654273177714,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WTN,WaterNeuron,0.217949,25593084,8715.3,2.03473,0,51.11984997852967,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BROCCOLI,CZ's Dog,0.02637389,25716768,23178512.0,-4.31503,0,60.41603091985869,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BBA,BBAChain,0.163077,25804810,303595.0,1.11516,0,49.43051451460649,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
MIGGLES,Mr. Miggles,0.02693861,25853828,2456221.0,2.3008,0,40.209677680289644,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AVA,Ava AI,0.02600369,26153924,10463174.0,-6.39172,0,37.311694466401036,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AQT,Alpha Quark,0.977742,26230019,14131078.0,-2.93469,0,41.08794141578794,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CAW,A Hunters Dream,4.1358e-08,26331115,672138.0,0.6146,0,40.96365522276712,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ASM,Assemble AI,0.01922147,28059131,1738886.0,3.21271,0,45.64428780289495,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SPA,Sperax,0.01292612,26508930,4004758.0,3.98581,0,38.88004368601665,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
RDNT,Radiant Capital,0.02092292,26728911,4638230.0,0.20172,0,37.183623210781086,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
KYSOL,Kyros Restaked SOL,175.53,27132691,73362.0,-0.75171,0,41.36379051074912,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
TAOBOT,tao.bot,0.343688,27651237,71271.0,-1.94525,0,43.14055282007563,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
BOBO,BOBO Coin,4.15981e-07,27677437,1618255.0,2.526,0,35.47551071496416,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
VINE,Vine,0.02765564,27722666,21343301.0,-3.97093,0,33.67254006632017,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ARRR,Pirate Chain,0.141646,27794221,168008.0,-3.35764,0,42.290817160493404,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ANYONE,ANyONe Protocol,0.423645,33863237,277610.0,-0.61133,0,52.92962856553586,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AMPL,Ampleforth,1.29,33903738,555130.0,2.72362,0,49.159362078240285,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
THAPT,Thala APT,4.8,34168961,9269.0,1.64997,0,49.15197552673974,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
GODS,Gods Unchained,0.118366,44373454,2316856.0,-1.83833,0,32.34763116253353,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
HASHAI,HashAI,0.00046771,41734241,599733.0,-2.40979,0,49.12400157320331,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
INF,Sanctum Infinity,192.93,42116824,1909090.0,-1.13313,0,41.47368820691174,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CAT,Simon's Cat,6.36e-06,43082803,6609875.0,-2.86843,0,45.02658023662131,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
OFT,ONFA,0.371235,43260531,2676247.0,-2.92821,0,72.56812046076293,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
FORT,Forta,0.070644,43464316,2706589.0,2.23611,0,50.66020704826989,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
HP,Hippo Protocol,0.04085529,43992793,3052422.0,-4.71893,0,36.87866772206947,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
DIA,DIA,0.368596,44253848,11509234.0,-0.47335,0,39.28382812732234,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CBK,Cobak,0.468659,44694495,7324195.0,-3.15325,0,38.89933649261954,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
CELR,Celer Network,0.00726721,41129453,3676980.0,-0.82668,0,35.61197919552632,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SOON,SOON,0.240084,44895242,20982623.0,-2.26199,0,55.121561111921565,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
AURORA,Aurora,0.073558,45227581,891030.0,0.1208,0,39.01806976283766,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
SKI,Ski Mask Dog,0.0454278,45465360,968804.0,0.73871,0,35.537798115288,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
EKUBO,Ekubo Protocol,4.58,45963262,157131.0,1.82073,0,63.44960454851389,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
WBTC,Avalanche Bridged WBTC (Avalanche),107433.0,46318218,170371.0,0.61281,0,54.073675287292794,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
EZSOL,Renzo Restaked SOL,175.52,46442570,87088.0,-0.75758,0,41.25449973029151,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
ORAI,Oraichain,2.46,46477303,485573.0,-3.84428,0,36.933735552479966,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_171218
