symbol,name,price,market_cap,volume_24h,price_change_24h,price_change_7d,rsi,score,reason,timestamp
FORT,Forta,0.073381,45074681,2139052.0,5.03802,0,51.56846361691274,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CLANKER,tokenbot,44.72,44703890,9639147.0,7.55415,0,80.8134477638549,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
OFT,ONFA,0.383366,44669605,3638361.0,18.28783,0,77.98718217003801,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CTK,Shentu,0.281587,41231198,8295203.0,15.52178,0,50.78653593679761,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
LMWR,LimeWire,0.089821,30986192,6227236.0,21.22609,0,54.671885691172484,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
STRIKE,Strike,6.25,35012469,48748877.0,7.63402,0,50.09065658049309,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PEAS,Peapods Finance,3.48,34533582,743789.0,7.04889,0,57.62725370340945,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
APX,APX,0.07949,34531557,1170171.0,5.48976,0,57.58173391274455,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SERV,OpenServ,0.0478935,32751898,598270.0,11.28537,0,57.95962307440072,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
TMG,T-mac DAO,31.44,55035358,6637.65,11.3099,0,83.20540401321101,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BROCCOLI,CZ's Dog,0.0281476,27346075,29779894.0,10.83413,0,58.168338963548585,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
XMW,Morphware,0.03448227,26916271,972098.0,11.29212,0,51.69263851508616,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CONX,Connex,46.96,54009792,6555.19,10.07704,0,79.36340530594065,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
WTN,WaterNeuron,0.231636,27063881,7135.39,7.4603,0,55.08682000488488,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
GPS,GoPlus Security,0.03152289,57202841,71811772.0,15.86242,0,66.00926825397482,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
EUL,Euler,8.45,157872085,2216426.0,6.86716,0,59.5028135290638,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ISLM,Islamic Coin,0.03058344,58429450,594284.0,6.61344,0,59.63240514048198,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PI,Pi Network,0.624318,4709747514,362511936.0,13.41327,0,50.695543529319245,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
XCN,Onyxcoin,0.01597024,542317567,62661833.0,8.92783,0,60.807991800131404,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MOVE,Movement,0.183387,476202282,422273998.0,19.96239,0,64.55285588931342,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
NFT,APENFT,4.36848e-07,432604952,15383701.0,6.65529,0,62.49137196835069,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
W,Wormhole,0.067913,315282071,62433224.0,8.55394,0,42.43992201384868,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BANANAS31,Banana For Scale,0.01598613,160150185,223976548.0,17.95207,0,95.09760906034374,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CHZ,Chiliz,0.03738419,361885318,32340872.0,5.1545,0,45.76807825995325,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PRIME,Echelon Prime,2.31,141528188,7871263.0,6.25406,0,36.27997313338252,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AIC,AI Companions,0.096975,96908112,6423199.0,17.57657,0,58.04291460547868,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MNDE,Marinade,0.151227,61944929,6545339.0,28.74536,0,60.50535531695048,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
HSK,HashKey Platform Token,0.716242,96430861,110795274.0,49.71343,0,88.22921662581227,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ERG,Ergo,0.933481,75817131,957009.0,12.81096,0,59.15653251281124,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
GFI,Goldfinch,0.718661,66836959,954284.0,11.19734,0,48.119573446583836,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CONSCIOUS,Conscious Token,0.117717,117717308,526138.0,14.16121,0,67.22331568501211,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
APU,Apu Apustaja,0.00019358,65240125,2838035.0,6.14037,0,49.024159092182096,50,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MERL,Merlin Chain,0.085437,61998371,9641392.0,-3.10105,0,35.53759321290518,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PONKE,PONKE,0.113853,63188605,8467617.0,-5.33925,0,35.08877275303813,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AERGO,Aergo,0.132853,62910141,61472270.0,4.403,0,57.26752638361874,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
POND,Marlin,0.00745925,61198181,2914372.0,-2.53576,0,31.848292190377762,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
FIDA,Solana Name Service (prev. Bonfida),0.062319,61652959,8758042.0,-1.35268,0,43.9535585713763,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
VEE,BLOCKv,0.01685249,61561038,45414.0,2.20137,0,42.41153278244398,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SN,SpaceN,1.51,60277298,71381.0,1.26907,0,55.687148934963744,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
STEEM,Steem,0.126319,65243339,10326181.0,-0.40276,0,42.06582041247585,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ELON,Dogelon Mars,1.17485e-07,64575608,3252379.0,-0.17871,0,39.61774480509923,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
IGT,Infinitar Governance Token,0.187091,67714951,2675917.0,-2.39963,0,48.71957841497132,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
DOGS,Dogs,0.00012695,65584086,13171066.0,-2.1885,0,37.65028006252598,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
INIT,Initia,0.442146,65779540,44478702.0,-4.98963,0,41.00735542858976,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CHR,Chromia,0.078112,65948010,6038953.0,0.12416,0,43.117812653992694,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ACX,Across Protocol,0.149101,66028330,14321634.0,-3.11666,0,36.39662344112216,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
RLC,iExec RLC,0.913184,66088199,4343533.0,-1.1745,0,37.232837982515754,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BANANA,Banana Gun,16.76,67013756,12673681.0,-3.15482,0,39.06083753629407,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PUNDIAI,Pundi AI,7.93,67271713,52067130.0,4.28788,0,52.437023984102204,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
WCFG,Wrapped Centrifuge,0.199983,59528259,585703.0,4.10957,0,54.37609934580232,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ARK,ARK,0.361214,68029212,3141358.0,-1.18105,0,42.851604856737545,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SCBTC,Rings scBTC,107986.0,68954121,157344.0,2.52461,0,56.54618947508655,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BONE,Bone ShibaSwap,0.240966,60231363,5578517.0,2.0425,0,43.664281680821205,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ANDY,ANDY ETH,5.241e-05,52416500,772539.0,-3.06004,0,38.83021950316112,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
OCEAN,Ocean Protocol,0.290163,58489643,146007.0,-2.57307,0,43.20336409221166,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CTSI,Cartesi,0.058098,50759833,3851340.0,-1.58359,0,46.672987150399194,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
WAXP,WAX,0.02040571,71570216,4344883.0,0.47841,0,38.718865634549225,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
KEEP,Keep Network,0.086105,47316131,11838.95,0.99687,0,68.17747591218209,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
RSC,ResearchCoin,0.419364,48064721,404982.0,-0.99147,0,43.524171154983584,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
TRUAPT,TruFin Staked APT,4.87,48258576,1927.0,-1.39668,0,52.87338221908681,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SCRT,Secret,0.156639,48670095,1864548.0,-3.26033,0,39.45288547474693,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
JOE,Joe Coin,0.0488488,48826322,1710397.0,-0.10578,0,73.89273562626194,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
VANRY,Vanar Chain,0.02602988,50424014,6495883.0,-3.02357,0,30.369234606482678,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PRO,Propy,0.872263,50574011,7747608.0,-3.57637,0,41.14861652561522,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SLP,Smooth Love Potion,0.00126094,51869091,4747077.0,-1.5572,0,38.41785701880241,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
TAIKO,Taiko,0.376979,58478022,8597582.0,-0.50705,0,17.522972548265088,45,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 上升趋势",20250626_094753
TAI,TARS AI,0.088594,51954497,8692720.0,2.59844,0,40.69227954774093,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
RIF,Rootstock Infrastructure Framework,0.051991,52072010,2315150.0,-0.3507,0,46.74517532834343,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MOVR,Moonriver,5.43,52973775,3378996.0,-1.33465,0,31.18265951248472,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
WBTC,Cronos Bridged WBTC (Cronos),107529.0,54222646,98532.0,1.70473,0,52.841685788215024,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
OSAK,Osaka Protocol,7.2993e-08,55247230,85361.0,-0.87262,0,35.2119761463382,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
METAL,Metal Blockchain,0.111478,56587730,650610.0,1.39889,0,56.5858416603213,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
JOE,JOE,0.142573,56788699,4996913.0,-2.77133,0,39.243340461687815,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MTL,Metal DAO,0.682391,57782116,756558.0,-0.62148,0,38.49328240839678,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ONG,Ontology Gas,0.169425,70688800,3059473.0,-2.00227,0,41.83069079481902,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AGIX,SingularityNET,0.290179,87348917,13710.27,-2.49596,0,37.938363283554445,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PEAQ,peaq,0.075535,72153645,6547556.0,0.58764,0,46.67797025968627,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
REI,Rei,0.093488,92840324,772509.0,-1.08848,0,59.22356326507054,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SSOL,Solayer Staked SOL,158.42,88547358,449022.0,-0.43252,0,43.39837826211288,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BICO,Biconomy,0.092541,89084530,7015935.0,-4.57424,0,43.6540688729385,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
STS,Beets Staked Sonic,0.324471,89347900,2637407.0,-8.15786,0,39.66519164244534,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PEOPLE,ConstitutionDAO,0.0175176,90050639,31642964.0,-2.67969,0,35.45461012741927,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
OKT,OKT Chain,5.07,90473767,374562.0,1.22235,0,51.87835264066024,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BIO,Bio Protocol,0.050413,90528412,14395563.0,-1.28486,0,34.218085116007614,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
NKYC,NKYC Token,23.02,92099758,238630.0,-1.91039,0,47.00709192049428,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
GOAT,Goatseus Maximus,0.092771,92570262,16878986.0,-5.85551,0,35.017986350441234,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
VELO,Velo,0.01294617,94810282,24169675.0,-2.42403,0,48.624947879911474,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CHILLGUY,Just a chill guy,0.04657242,46570204,13155268.0,-7.37779,0,39.461341893845145,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
WBTC,Optimism Bridged WBTC (Optimism),107213.0,96383543,1645752.0,0.85143,0,55.76534931970587,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
LRC,Loopring,0.077382,96499199,7546084.0,-2.13024,0,43.87660878910453,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BIGTIME,Big Time,0.05083,97089782,22232494.0,-1.21065,0,36.713319850394996,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SOLO,Sologenic,0.244996,97808171,2584851.0,-0.21761,0,47.38127660879289,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
HIVE,Hive,0.204596,98333580,2529779.0,-0.08144,0,32.86293396071788,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
WAVES,Waves,0.98498,98745983,11165622.0,1.32359,0,40.30063062771461,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
VRA,Verasity,0.00121302,99803541,6153642.0,-0.80362,0,33.908905694908185,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
REQ,Request,0.135029,100561817,3183725.0,-1.31992,0,42.70270380030594,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
NMD,NexusMind,8.6,88305016,131087.0,1.06046,0,56.041351714221335,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
STRAX,Stratis,0.04370626,86486265,22642592.0,2.51474,0,49.43209376617047,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AEVO,Aevo,0.079909,72155965,10330662.0,-2.50744,0,32.853368988160994,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CETUS,Cetus Protocol,0.094263,76185716,17349604.0,-4.76154,0,37.4130648526223,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CVC,Civic,0.09011,72279940,7335221.0,-2.27132,0,36.31488905238377,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MEME,Memecoin,0.00152297,72871474,18358657.0,-1.9439,0,36.747746704869385,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SONIC,Sonic SVM,0.20177,72920071,16335623.0,-3.15386,0,39.98297017859742,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PUNDIX,Pundi X,0.282554,73184464,3718500.0,-1.8185,0,39.71419681543458,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
FLUX,Flux,0.190344,73667005,4078228.0,-2.65399,0,37.104949921864915,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SPELL,Spell,0.0004564,74377106,6011747.0,-1.11973,0,36.16898076541962,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CGPT,ChainGPT,0.08928,74758307,17869455.0,-2.91761,0,41.44598375668045,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SOLVBTC.CORE,Solv Protocol SolvBTC.CORE,107186.0,75033639,399417.0,0.55915,0,55.71397551776076,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
RED,RedStone,0.27314,76514958,13868160.0,-0.5146,0,35.3873298592935,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
XRD,Radix,0.0073056,86319060,490731.0,0.76109,0,71.15986619592859,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PHA,PHALA,0.097699,78242112,10569067.0,-2.42576,0,30.384907290029687,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PTGC,The Grays Currency,0.00027336,79235162,58303.0,4.16056,0,39.98009529045288,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SATS,SATS (Ordinals),3.7879e-08,79657538,10626419.0,-2.23325,0,36.890105482539624,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
POWR,Powerledger,0.151497,80527085,4065145.0,-1.08186,0,37.84028043865904,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
COREUM,Coreum,0.126623,82301544,316435.0,1.35342,0,47.738446366330976,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
XVG,Verge,0.00499709,82674927,7115022.0,-1.54334,0,35.69982831880205,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ARDR,Ardor,0.082969,82829394,6303706.0,-4.23425,0,43.48027266533112,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CPOOL,Clearpool,0.112604,85418886,1934953.0,1.61687,0,38.71746158964504,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SCR,Scroll,0.247971,47114892,10337557.0,-2.75804,0,36.70115880517173,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SHELL,MyShell,0.141447,38174838,12581721.0,-2.42714,0,46.84346799221961,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
EZSOL,Renzo Restaked SOL,175.83,46534589,275218.0,-0.4196,0,43.30656949199052,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ANYONE,ANyONe Protocol,0.413877,33346817,194462.0,-4.59482,0,56.38574327921997,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BAKE,BakerySwap,0.098019,28305229,7331641.0,-2.4354,0,39.09196246909049,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
FCT,Firmachain,0.02769317,28371817,3047292.0,2.00993,0,38.90689769444967,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
FARTCOIN,Based Fartcoin,0.0002843,28427065,193491.0,2.18215,0,40.3088880725893,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
OHO,OHO Blockchain,0.00118352,28547681,77052.0,1.11217,0,56.86148831680181,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
GPU,NodeAI,0.293681,28576897,6002110.0,-5.05164,0,43.313563597076865,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AUKI,AUKI,0.01408812,29375646,62377.0,-3.47004,0,43.49239129417806,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PSOL,Phantom Staked SOL,147.58,29816125,504083.0,-0.4314,0,44.09679657403872,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PSP,ParaSwap,0.01925142,29964301,400561.0,0.98405,0,46.41380506473487,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
QUIL,Wrapped QUIL,0.03322261,29973779,600551.0,-0.95216,0,49.22899676097026,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
PROMPT,Wayfinder,0.135566,30324777,46598879.0,-1.99295,0,35.20645837560478,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
A8,Ancient8,0.101014,30328049,5526460.0,-3.67214,0,43.76705724579287,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ZBTC,Zeus Network zBTC,107570.0,30503458,929452.0,1.05047,0,57.45300022409607,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SEND,Suilend,0.43251,30512789,1242162.0,-1.39431,0,33.36806927473772,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
HFT,Hashflow,0.053286,30927201,19021638.0,-4.48117,0,47.70224416946999,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
TREE,Tree,0.309,31317714,63144.0,-0.47456,0,59.89474680980265,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AMPL,Ampleforth,1.27,32274692,241103.0,-1.97766,0,50.42849752298775,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
JELLYJELLY,Jelly-My-Jelly,0.03258418,32505089,8916700.0,4.86816,0,74.43765800844866,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BINK,Big Dog Fink,0.00021875,32581183,700.24,-0.93929,0,40.047791408665404,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BMEX,BitMEX,0.329039,32843876,92490.0,-1.60032,0,49.98796721728852,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ZEREBRO,Zerebro,0.02810534,28103161,10207304.0,-4.51317,0,55.56078365215731,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
VINE,Vine,0.02803086,28051612,20624611.0,-4.18216,0,36.42974418343823,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ARRR,Pirate Chain,0.142545,27974671,176614.0,-4.03783,0,43.76836496215373,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MAV,Maverick Protocol,0.0442874,26356788,2907959.0,-5.30777,0,37.832952262957505,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ARC,AI Rig Complex,0.0254264,25441403,6825914.0,-9.9457,0,36.6852759863906,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
FUZZY,Fuzzybear,8.08e-05,25675125,93422.0,-3.33935,0,51.840369235823836,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BBA,BBAChain,0.162472,25676602,305456.0,0.99322,0,50.44469302355736,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MIGGLES,Mr. Miggles,0.02663349,25697658,2377135.0,0.99965,0,42.46779558866883,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SPA,Sperax,0.01254889,25739935,3911542.0,1.58179,0,41.96615541366162,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BOBO,BOBO Coin,3.92114e-07,26038086,2015949.0,0.04126,0,39.85617420363107,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AVA,Ava AI,0.02622525,26221562,9551689.0,-7.43727,0,40.835401070153694,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CAW,A Hunters Dream,4.1183e-08,26221947,646720.0,-0.69717,0,43.224058818123744,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
OGY,ORIGYN,0.00294738,26384262,271844.0,1.78547,0,68.04956363973527,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
WOJAK,Wojak,0.00039935,27715900,1748699.0,0.00811,0,46.113523366863824,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
MCDULL,McDull (Meme),2.98e-06,26549972,25309.0,-1.43267,0,34.56628466288568,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
RDNT,Radiant Capital,0.02085658,26678043,3920528.0,-1.7052,0,41.18768631800139,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
AQT,Alpha Quark,0.994061,26678061,24632820.0,4.22611,0,45.5398379964763,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
KYSOL,Kyros Restaked SOL,175.85,27176883,79399.0,-0.39638,0,43.342296643133224,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SYS,Syscoin,0.03307901,27197606,1803465.0,-2.95248,0,31.138020639759233,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
TAOBOT,tao.bot,0.340735,27244933,82454.0,0.91166,0,45.64505685997427,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
BID,CreatorBid,0.101711,27305644,4441135.0,-9.97094,0,69.91731551730084,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
M87,MESSIER,3.088e-05,27327712,864954.0,-0.16572,0,47.168435362611355,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CKBTC,Chain-key Bitcoin,107143.0,33009218,44001.0,0.9573,0,55.73983396994157,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
SLERF,Slerf,0.06681,33444371,3003703.0,-1.32372,0,37.877390358444586,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
HEART,Humans.ai,0.00597492,46526789,400207.0,-0.94568,0,31.30581306562432,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
EDU,Open Campus,0.128921,33537374,3656408.0,-2.62514,0,41.52860285042907,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
GRIFFAIN,GRIFFAIN,0.03985148,39900093,11035787.0,-13.51882,0,44.98046763858984,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
CELR,Celer Network,0.00721044,40788975,3725339.0,-2.07725,0,39.272656481081505,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
ANVL,Anvil,0.00151574,41403625,182127.0,0.71192,0,19.80413827489427,45,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 上升趋势",20250626_094753
MBL,MovieBloc,0.00224966,41619570,4941433.0,-1.06122,0,47.555968392242974,45,"价格趋势上升信号, 市场走势: 强势上升",20250626_094753
