symbol,name,price,market_cap,volume_24h,price_change_24h,price_change_7d,rsi,score,reason,timestamp
UDS,Undeads Games,1.15,116414054,873309.0,7.3601,0,77.71353848551026,50,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CFG,Centrifuge [OLD],0.194882,109053806,2270757.0,18.30565,0,50.363476978937044,50,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
VELO,Velo,0.01340572,99081503,130954628.0,9.26202,0,49.45574637192131,50,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
XRD,Radix,0.00724867,85431154,346155.0,6.03808,0,68.08064867021896,50,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
STS,Beets Staked Sonic,0.352233,97490343,716525.0,7.41635,0,42.764484801931374,50,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
MTL,Metal DAO,0.685622,58099545,1149303.0,1.89205,0,32.49515877326978,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SLP,Smooth Love Potion,0.00127697,52466663,4179270.0,0.86785,0,33.364300277892454,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ANDY,ANDY ETH,5.389e-05,53892884,834145.0,3.07383,0,35.77722997514135,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
QRL,Quantum Resistant Ledger,0.719199,56380111,47698.0,-0.21153,0,62.98298849980182,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
HSK,HashKey Platform Token,0.47083,62060081,10547244.0,4.18686,0,79.5490402725106,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
JOE,JOE,0.146509,58224699,7148596.0,0.5008,0,32.853826100395096,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
BONE,Bone ShibaSwap,0.236525,59093133,4669627.0,2.49514,0,31.85081621197537,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
OCEAN,Ocean Protocol,0.296842,59867316,242398.0,-0.33451,0,37.177348657085474,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ANON,Hey Anon,4.67,62668783,2616514.0,0.77197,0,43.17696772408014,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
FIDA,Solana Name Service (prev. Bonfida),0.06292,62403119,8487883.0,-0.04974,0,37.57489621644368,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CTSI,Cartesi,0.058846,51433205,3818375.0,0.4525,0,42.007405715720914,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
RIF,Rootstock Infrastructure Framework,0.052079,52087776,2618995.0,0.9758,0,40.05137668008366,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SKI,Ski Mask Dog,0.046235,46235036,984230.0,3.90271,0,32.278548418132715,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SCRT,Secret,0.161295,50222785,1665636.0,1.18229,0,36.012477429680324,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CHILLGUY,Just a chill guy,0.05013,49978101,12955781.0,-1.58144,0,38.19959929107365,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
TMG,T-mac DAO,28.24,49425828,5642.0,-0.48202,0,67.98027822279035,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
GAME,GAME by Virtuals,0.04907219,49411580,7437813.0,-11.81925,0,54.008991647978114,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CONX,Connex,42.66,49079570,10456.73,2.07126,0,71.4775929734042,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
RSC,ResearchCoin,0.424709,48751513,423560.0,-1.96664,0,33.821313629326696,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SCR,Scroll,0.254272,48292937,9540564.0,2.38839,0,33.750573429991405,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
EZSOL,Renzo Restaked SOL,175.89,47991290,63530.0,1.23415,0,38.442771758603065,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
KEEP,Keep Network,0.08517,46819440,6090.44,1.50706,0,57.720127640221946,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CHR,Chromia,0.077888,65707482,6809844.0,-0.60404,0,34.692104952227595,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
AURORA,Aurora,0.074446,45724752,429047.0,1.38502,0,34.73507151431309,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
GNS,Gains Network,1.53,45146150,9707021.0,-9.90619,0,64.50221960442937,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
EKUBO,Ekubo Protocol,4.42,44133000,207382.0,3.07505,0,49.1136234096376,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
STEEM,Steem,0.126599,65443469,6958710.0,1.69414,0,37.144798981717955,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CVC,Civic,0.092009,73838267,7569450.0,0.89038,0,34.75624299482398,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
PONKE,PONKE,0.119795,66418011,11715854.0,1.89544,0,32.76351967613773,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
FLUX,Flux,0.195147,75412519,4256826.0,0.38403,0,33.01618879874985,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
TST,Test,0.04641765,43883867,12260861.0,0.04981,0,64.6576386983177,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
PAAL,PAAL AI,0.105488,94724887,8732101.0,0.54319,0,36.114853522925216,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
REI,Rei,0.094141,93363124,882584.0,3.5686,0,56.24010763372691,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
BICO,Biconomy,0.096767,92917502,7072208.0,2.5159,0,37.569122214936804,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
AGIX,SingularityNET,0.296608,89074139,66380.0,-0.19084,0,33.19184808937696,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CPOOL,Clearpool,0.10991,83525756,3123344.0,-1.46229,0,32.79219967203042,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SATS,SATS (Ordinals),3.8576e-08,81016927,13781456.0,1.79047,0,30.151304979304555,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
POWR,Powerledger,0.152727,80877520,4958957.0,0.55782,0,32.985048823034234,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CETUS,Cetus Protocol,0.098282,79341461,25499227.0,3.66704,0,32.046617502560764,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
B3,B3 (Base),0.00286993,78335264,5208961.0,1.04266,0,43.82581235070425,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CGPT,ChainGPT,0.091365,76610851,19054074.0,4.34386,0,36.781521282915016,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SONIC,Sonic SVM,0.207913,74821467,14513947.0,-0.53877,0,33.011480515825156,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SFRAX,Staked FRAX,1.09,66530085,15.01,0.3794,0,47.26617493341211,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SOLVBTC.CORE,Solv Protocol SolvBTC.CORE,106458.0,74604515,22245.0,1.72372,0,49.05629548916581,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SSOL,Solayer Staked SOL,158.35,74458856,758666.0,1.10698,0,37.59924670203149,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
MEME,Memecoin,0.00154989,74108936,22698519.0,1.4311,0,30.94396051496649,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ONG,Ontology Gas,0.172297,71851044,2520108.0,2.62591,0,39.083023190625966,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
BANANA,Banana Gun,17.26,68969628,15604132.0,2.35121,0,34.98028038654577,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
INIT,Initia,0.464052,68923155,55999376.0,3.46437,0,31.085104361564078,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ARK,ARK,0.365491,68796622,3403530.0,2.60299,0,42.876098136360504,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
APFC,APF coin,0.400388,68145433,679873.0,0.28588,0,39.8101773426601,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
IGT,Infinitar Governance Token,0.191077,68023749,2698113.0,1.20789,0,40.27795288069538,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
DOGS,Dogs,0.00012949,66902295,13270917.0,0.13004,0,31.166420490687372,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
RLC,iExec RLC,0.920412,66568411,3925650.0,0.3512,0,31.3891406015032,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CAT,Simon's Cat,6.54e-06,44094006,8290379.0,1.904,0,43.166457798182144,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
VINE,Vine,0.02921031,29187827,23083816.0,1.1773,0,31.059346910137208,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CBK,Cobak,0.454845,43223023,7612774.0,0.51214,0,43.670721647537164,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
AMPL,Ampleforth,1.29,31974341,226885.0,0.45574,0,44.404591858940755,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
HOTMOM,Hot Mom,0.03112502,31221467,835.16,0.45732,0,36.22034884009729,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
TREE,Tree,0.306833,31156847,45064.0,-4.20853,0,50.83179932491817,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
HFUN,Hypurr Fun,31.15,31028388,328215.0,4.19024,0,19.807591134517736,45,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 上升趋势",20250625_093822
JELLYJELLY,Jelly-My-Jelly,0.03086848,30813299,7582009.0,-0.32242,0,62.94792629596126,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
AUKI,AUKI,0.01457499,30388886,73287.0,-0.20385,0,44.06260239392685,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
BID,CreatorBid,0.112481,30200651,4088877.0,-15.55818,0,71.03310153699806,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
QUIL,Wrapped QUIL,0.03326747,30014647,452105.0,1.6604,0,40.19643811110376,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
GOAT,Goatseus Maximus,0.097989,98042807,25357695.0,-1.68901,0,30.023487857475473,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ELX,Elixir,0.109519,29073800,24932509.0,-7.58735,0,55.882355681403126,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SNTR,Sentre,0.02903375,29032109,61224.0,0.4155,0,68.38093204787185,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
BAKE,BakerySwap,0.100412,28995191,6308345.0,0.91282,0,32.18392399598605,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
PSOL,Phantom Staked SOL,147.45,28356366,197062.0,1.06187,0,37.566023408123044,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ASM,Assemble AI,0.01889801,28347970,393899.0,0.12199,0,53.263111009951345,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
AVA,Ava AI,0.0282491,28245192,9811871.0,0.86319,0,34.012572354676195,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
OHO,OHO Blockchain,0.00116755,28174828,201957.0,0.97893,0,43.713246205492176,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ARC,AI Rig Complex,0.02813884,28096851,7683071.0,1.5504,0,33.44444852630558,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
KOKOK,KoKoK The Roach,0.13752,27473598,604199.0,1.27282,0,54.906497915564444,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SD,Stader,0.452543,27446372,3379609.0,-4.01217,0,37.1187575429113,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
KYSOL,Kyros Restaked SOL,175.94,27163173,61589.0,1.23309,0,37.10231476629032,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
MCDULL,McDull (Meme),3.01e-06,26740344,21199.0,0.72418,0,30.732452802409043,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
TAOBOT,tao.bot,0.334513,26719226,111896.0,-1.59899,0,42.602454172904174,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
FUZZY,Fuzzybear,8.275e-05,26294256,105580.0,-3.187,0,50.3107100243023,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
DUSK,DUSK,0.051921,25956912,2953215.0,1.47805,0,34.007631359655306,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
XCM,Coinmetro,0.08509,25720105,113051.0,0.05111,0,63.411774827488244,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SAUCE,SaucerSwap,0.03108824,25719925,134421.0,1.29456,0,32.678502489893134,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
A8,Ancient8,0.104631,31405070,5449226.0,-1.67895,0,40.923859009602076,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
HFT,Hashflow,0.055605,32204475,17747121.0,4.29145,0,39.033686743688875,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
INF,Sanctum Infinity,193.88,42300389,3943238.0,1.21039,0,38.14606384911547,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
PEAS,Peapods Finance,3.25,32282199,423432.0,0.44853,0,44.026317540731675,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
MBL,MovieBloc,0.00227001,42128452,5288447.0,2.62942,0,43.40643023265764,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CELR,Celer Network,0.00735052,41504183,4534500.0,-0.35227,0,32.07083124376069,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
WXRP,Wrapped XRP,2.22,39756716,20336.0,3.66433,0,44.23444526116371,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
SHELL,MyShell,0.144587,38967452,14148042.0,-3.6628,0,37.57647781534707,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ICE,Ice Open Network,0.00566137,38443606,9476054.0,4.05192,0,71.5064457720843,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
TNSR,Tensor,0.113335,37914393,8769522.0,1.79708,0,37.47380161069026,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
OFT,ONFA,0.324152,37770213,3168467.0,4.99232,0,85.4060865623359,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
ZEX,Zeta,0.200317,37598321,2364956.0,1.81869,0,71.29970361338714,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
META,Metadium,0.02179072,37360523,456770.0,4.98829,0,39.92411295196976,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
AVA,AVA (Travala),0.540279,37188798,13208699.0,-0.01469,0,38.399421342105114,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
TORN,Tornado Cash,9.58,36492409,2244819.0,-0.19319,0,46.25305034702527,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
TOKEN,TokenFi,0.01402817,36291704,4165901.0,-2.0196,0,33.32964519609325,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
LISTA,Lista DAO,0.209433,36154470,13297776.0,-0.60592,0,38.25198553106803,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
OGN,Origin Token,0.051017,36047836,4075917.0,-0.09161,0,37.980048320873166,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
STORJ,Storj,0.248989,35808630,8360975.0,0.85325,0,35.217917841906925,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
CTK,Shentu,0.242817,35695999,3981896.0,-0.78585,0,34.366531017947864,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
MUBARAK,Mubarak,0.03572343,35677621,61008289.0,-1.36034,0,45.445863255499596,45,"价格趋势上升信号, 市场走势: 强势上升",20250625_093822
