symbol,name,price,market_cap,volume_24h,price_change_24h,price_change_7d,rsi,score,reason,timestamp
APT,Aptos,4.72,3037626412,408739585.0,16.96497,0,40.84030997777999,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
KAS,Kaspa,0.075242,1987253918,124019140.0,9.47704,0,32.774580004313364,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
ALGO,Algorand,0.180012,1556686672,90842983.0,8.84212,0,30.436339950287746,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
SEI,Sei,0.277699,1538764897,953078903.0,36.62448,0,70.40437289605572,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
WLD,Worldcoin,0.926104,1533653325,307972587.0,9.88766,0,26.693064564351445,50,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
JUP,Jupiter,0.419959,1241002872,108801310.0,16.38523,0,35.93198382375877,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
KAIA,Kaia,0.203754,1192501698,79560648.0,7.13824,0,69.01133032413955,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
BONK,Bonk,1.415e-05,1096848884,295538780.0,11.50348,0,27.78057147700609,50,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
S,Sonic,0.339696,1078928781,302008860.0,17.95593,0,37.20616952936967,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
STX,Stacks,0.665075,1018373705,62422165.0,15.07168,0,42.09357685274064,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
JASMY,JasmyCoin,0.01358234,657997207,111399746.0,16.59651,0,39.35408198252065,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
PENGU,Pudgy Penguins,0.00976422,613709683,162666383.0,12.88608,0,32.06995289811155,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
SAROS,Saros,0.229771,603423917,12123726.0,5.67381,0,49.94200807704156,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
SYRUP,Maple Finance,0.539502,579539057,151732724.0,18.08986,0,60.280396103879106,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
XCN,Onyxcoin,0.01431223,486243621,42239119.0,5.53315,0,44.05210151962093,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
MOVE,Movement,0.162424,420272635,349834632.0,7.44759,0,48.58230566235658,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
TEL,Telcoin,0.00428782,394198101,5897560.0,19.41416,0,47.23769169332012,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
RSR,Reserve Rights,0.00675503,391916372,54926208.0,14.58905,0,42.43316410887141,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
DOG,Dog (Bitcoin),0.00366041,368157999,31907327.0,28.09752,0,37.12168528301092,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
MOG,Mog Coin,9.3053e-07,365750443,39111663.0,10.27111,0,37.611006076354336,50,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
FUN,FUNToken,0.00990435,104115913,110814535.0,-8.48352,0,91.93604024126961,45,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
GAL,GAL (migrated to Gravity - G),0.770945,98492736,3167.47,1.17849,0,44.097969360806964,45,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
DAG,Constellation,0.03549986,101590950,4226606.0,3.80356,0,39.41052747485359,45,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
BDCA,BitDCA,1.02,135903690,275728.0,-1.15511,0,62.082330039325214,45,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
LAYER,Solayer,0.713565,149810760,106663823.0,-0.2713,0,39.179152805442676,45,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
TRIP,Trip,10.06,296781020,1767.21,3.4113,0,89.04110905357737,45,"价格趋势上升信号, 市场走势: 强势上升",20250624_232040
AERO,Aerodrome Finance,0.878114,738696060,131679958.0,12.38984,0,63.67027000020223,40,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
EGLD,MultiversX,13.7,388903147,18886639.0,8.61955,0,33.27938446125519,40,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
GLM,Golem,0.224361,224792686,8576879.0,5.36408,0,33.90843201247762,40,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
KUB,KUB Coin,1.49,132499754,1211578.0,5.23273,0,46.33652440665055,40,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
IO,io.net,0.701898,116920185,63249703.0,7.91365,0,34.73840820508384,40,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
LRC,Loopring,0.078741,98179802,11103997.0,8.81812,0,32.9269267213007,40,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
SXP,Solar,0.176983,114543848,7023176.0,4.25801,0,38.150136707414816,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
OKT,OKT Chain,5.03,89722855,549201.0,1.62941,0,43.13426034737264,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
GOAT,Goatseus Maximus,0.098614,98727076,35273438.0,9.43435,0,24.966596758731498,35,"新鲜度指标低估, 价格趋势上升信号",20250624_232040
CONSCIOUS,Conscious Token,0.102478,102482190,349023.0,2.07615,0,37.60227328506939,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
AWE,AWE Network,0.055339,107491907,3795338.0,2.46369,0,50.96375297818585,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
OHM,Olympus,19.75,323478632,409561.0,1.03913,0,42.70102504258436,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
T,Threshold Network,0.01748731,177971469,25743480.0,0.26343,0,56.13207139935766,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
PNUT,Peanut the Squirrel,0.218805,219319782,203305209.0,7.8201,0,23.646597247413652,35,"新鲜度指标低估, 价格趋势上升信号",20250624_232040
EBTC,Ether.fi Staked BTC,106114.0,327828562,754830.0,4.40476,0,41.63556971010782,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
CLBTC,clBTC,106781.0,824694486,25.32,2.05275,0,40.50162133865009,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
ATOM,Cosmos Hub,4.07,1855196996,122542434.0,4.81791,0,31.85839284560265,35,"价格趋势上升信号, 市场走势: 上升趋势",20250624_232040
XDC,XDC Network,0.059066,958194618,32580877.0,3.53248,0,28.030130723193196,30,"新鲜度指标低估, 价格趋势上升信号",20250624_232040
PYUSD,PayPal USD,0.999548,935293406,31240619.0,-0.04752,0,51.97708084417988,30,"价格趋势上升信号, 市场走势: 可能回升",20250624_232040
HNT,Helium,2.29,420238790,12356731.0,0.91067,0,27.941564322246975,30,"新鲜度指标低估, 价格趋势上升信号",20250624_232040
USDT,Cronos Bridged USDT (Cronos),0.99968,87716798,137099.0,-0.27584,0,44.09107413830318,30,"价格趋势上升信号, 市场走势: 可能回升",20250624_232040
