symbol,name,price,market_cap,volume_24h,price_change_24h,price_change_7d,rsi,score,reason,timestamp
SWETH,Swell Ethereum,3013.66,365443524,281960.0,-1.28898,0,58.28086266592866,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
PURR,Purr,0.292372,174522600,40013762.0,-6.70614,0,56.6561746758769,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
KDA,Kadena,0.480541,152349233,6503769.0,-6.29401,0,42.730587677455645,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
NXM,Nexus Mutual,63.97,163575237,0.0,-1.91051,0,61.11866367753986,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
KMNO,Kamino,0.062979,130206812,54997222.0,-3.70093,0,51.45177179006597,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ORBS,Orbs,0.02066844,96209150,19496837.0,4.09071,0,48.73101935405779,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
PTGC,The Grays Currency,0.00032994,96381232,154285.0,3.50513,0,49.17426506712596,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
YGG,Yield Guild Games,0.188287,98894479,13915995.0,-5.30326,0,37.09040226906838,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ALT,AltLayer,0.02814185,98903529,21849892.0,-4.85189,0,41.74006432501038,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
CPOOL,Clearpool,0.133636,101521429,5420372.0,-4.54136,0,47.483547732951834,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
AGIX,SingularityNET,0.342571,103423029,76298.0,-2.3598,0,39.50595957571426,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
LQTY,Liquity,1.097,106976776,17723147.0,-2.11293,0,63.666983625109545,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
XVS,Venus,6.52,108702019,10769750.0,-2.53358,0,51.66484456030016,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
PAAL,PAAL AI,0.125516,112552564,15713511.0,-7.80413,0,47.77606480881198,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
VVV,Venice Token,3.69,113766668,9517318.0,-1.51405,0,57.07804144461182,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
NPC,Non-Playable Coin,0.01462988,117804320,4143175.0,-5.69769,0,43.65152294797812,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
POKT,Pocket Network,0.063113,126890611,80169779.0,-7.23151,0,72.33882055135402,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
DAKU,Daku,0.221452,132373380,136258.0,-3.92996,0,69.43019600278124,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ZIG,ZIGChain,0.108912,153483677,14624518.0,4.27228,0,56.110715170447,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
SWFTC,SWFTCOIN,0.01346178,134726308,3818298.0,3.96078,0,49.28514510692153,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
PCI,Paycoin,0.132261,135233805,19340766.0,-8.01182,0,73.04168055612705,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
BORA,BORA,0.118179,136512558,12611223.0,0.44659,0,61.39659946677647,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
SUSHI,Sushi,0.710905,137061186,52222284.0,-6.14794,0,48.17906758417606,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
CETH,cETH,55.42,137273625,78.96,-1.46148,0,56.38714531521854,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
KUB,KUB Coin,1.54,137307266,845071.0,0.01686,0,38.9430082840931,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
OETH,Origin Ether,2762.41,138804813,2944473.0,-1.16854,0,56.39312227765017,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
REKT,Rekt,3.3379e-07,140847308,1237538.0,4.88687,0,75.55197365419588,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
TDCCP,TDCCP,0.228671,146670044,346659.0,-3.91034,0,35.36700015498488,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
RPL,Rocket Pool,6.95,149301967,40582735.0,-4.08838,0,66.77251457868513,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ETHFI,Ether.fi,1.23,404785414,145289142.0,-8.45691,0,44.948429541014924,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WOO,WOO,0.080217,153256142,13715840.0,-6.89509,0,43.43038055342257,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
CBETH,Coinbase Wrapped Staked ETH,3040.99,381474841,6423079.0,-1.3342,0,57.74327488333338,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
USUAL,Usual,0.107006,103597694,34171415.0,-5.2582,0,38.60725115994683,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
EETH,ether.fi Staked ETH,2756.38,409303460,20493.0,-1.28242,0,57.99757230941766,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
EZETH,Renzo Restaked ETH,2895.15,929654658,1786040.0,-1.75589,0,58.07649743231439,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
KAIA,Kaia,0.171204,1002681945,161631034.0,2.4111,0,78.5571509380587,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
METH,Mantle Staked Ether,2948.5,1025065590,1883648.0,-1.32663,0,58.21310575543888,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
XDC,XDC Network,0.064638,1047059562,51396683.0,-2.62369,0,57.536570631832326,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
OP,Optimism,0.686361,1177297626,332955583.0,-4.47801,0,45.14821085725251,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
RSETH,Kelp DAO Restaked ETH,2888.8,1270543239,2615194.0,-1.30427,0,57.29215892547774,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
RETH,Rocket Pool ETH,3140.63,1303763440,5030617.0,-1.28375,0,57.21702918354011,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
FARTCOIN,Fartcoin,1.33,1334191679,384558248.0,0.03077,0,56.38386320518802,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
VIRTUAL,Virtuals Protocol,2.04,1337770522,276064555.0,-2.53883,0,43.16096757594944,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WETH,Binance-Peg WETH,2760.55,1670047220,59764554.0,-1.30391,0,56.9124627918063,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
FIL,Filecoin,2.64,1786624288,168162660.0,-2.60344,0,45.16142674325945,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
SKY,Sky,0.084467,1802348260,10041550.0,-5.34648,0,66.4274809750717,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ARB,Arbitrum,0.392017,1905588087,293185682.0,-3.62734,0,49.07332945303513,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
POL,POL (ex-MATIC),0.224051,2003074250,169839760.0,-0.24867,0,49.32080753589061,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ENA,Ethena,0.339338,2064535664,326430104.0,-5.28353,0,44.03172149746029,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ETC,Ethereum Classic,17.82,2712787163,62718589.0,-3.03755,0,47.24537649662598,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
APT,Aptos,4.97,3133596672,219104456.0,-2.12626,0,44.14798414521039,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ICP,Internet Computer,6.0,3207165356,105123144.0,-2.98711,0,61.68464477847218,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
AAVE,Aave,297.21,4504945369,652579642.0,-4.53049,0,67.49855152826103,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
UNI,Uniswap,8.06,4837564232,635950798.0,-3.55568,0,64.1418618804837,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
PEPE,Pepe,1.229e-05,5168343700,1261774080.0,-3.8922,0,41.87256206869615,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WETH,WETH,2760.52,7206441859,61393736.0,-1.32881,0,56.97955915181233,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WEETH,Wrapped eETH,2951.19,7232631263,14402405.0,-1.29919,0,56.728989148574925,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WSTETH,Wrapped stETH,3323.98,11943576458,19518092.0,-1.0909,0,57.3425598922331,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
HYPE,Hyperliquid,41.67,13905959645,413962797.0,-0.07447,0,78.7535222651115,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
STETH,Lido Staked Ether,2758.71,24972267349,18849385.0,-1.34924,0,57.32391184598566,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ETH,Ethereum,2759.88,333077000570,29591532554.0,-1.33427,0,57.18221984039956,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
DEEP,DeepBook,0.164744,411622817,28666924.0,-3.08587,0,48.14711226907022,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
OSETH,StakeWise Staked ETH,2891.86,991712962,0.213218,-1.33105,0,58.599927434985126,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
LINK,Chainlink,14.58,9579516630,541819790.0,-4.36375,0,45.716466427909886,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
FLOKI,FLOKI,8.869e-05,856889021,128329960.0,-6.50872,0,42.46375673816478,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
BRETT,Brett,0.053021,524712627,50080299.0,-8.84929,0,40.3659662966723,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
MOG,Mog Coin,1.06e-06,412351406,47959222.0,-5.24941,0,47.65508908334268,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
LDO,Lido DAO,0.953947,855829111,147269450.0,-2.58739,0,53.543728537631964,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
TEL,Telcoin,0.00449153,413099737,1953138.0,-1.81959,0,64.6950616486949,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
MORPHO,Morpho,1.56,440903426,12327765.0,-2.75516,0,61.281350357930435,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
DYDX,dYdX,0.562519,443424764,22491062.0,-6.57055,0,42.917199425768736,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
AR,Arweave,6.79,444334066,38180560.0,-6.4993,0,45.568854596618614,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
AERO,Aerodrome Finance,0.545133,454771694,30384384.0,-7.286,0,47.56701851738333,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
STHYPE,Staked HYPE,41.65,458612663,1917693.0,-0.29998,0,79.19504887129037,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
AXL,Axelar,0.46909,460384916,101966814.0,-3.52307,0,71.05335133468958,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
EIGEN,Eigenlayer,1.51,464036719,147917900.0,-7.92979,0,47.33388431023787,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
AIOZ,AIOZ Network,0.39529,467038050,23712422.0,-5.51492,0,46.69174061834644,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WETH,Arbitrum Bridged WETH (Arbitrum One),2760.21,515328535,572996108.0,-1.33889,0,57.62637858082809,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
COMP,Compound,56.77,515800134,179422177.0,-5.80275,0,72.72968899734745,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ETHX,Stader ETHx,2930.58,418046323,318930.0,-1.30148,0,56.38310886106455,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
SYRUP,Maple Finance,0.49362,530224284,112011185.0,2.99594,0,66.11716414545228,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
SUPEROETH,Super OETH,2756.34,612372987,334109.0,-1.43856,0,57.52147392502643,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
LSETH,Liquid Staked ETH,2982.51,543096487,1884222.0,-1.32872,0,58.23999184040043,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
CAKE,PancakeSwap,2.51,808588184,164760657.0,-2.65825,0,46.215140321546095,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
PENGU,Pudgy Penguins,0.01101371,692826407,144906499.0,-6.97236,0,47.20578044328127,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
XTZ,Tezos,0.608646,636786231,38353447.0,-1.60275,0,48.453847254635626,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
JTO,Jito,2.09,701149743,117093756.0,-4.023,0,60.8570388462072,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WHYPE,Wrapped HYPE,41.65,609795805,34963917.0,-0.29873,0,79.69504700779306,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
CGETH.HASHKEY,cgETH Hashkey Cloud,2889.56,578167682,39.32,-1.73299,0,58.68568263598184,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
CMETH,Mantle Restaked ETH,2948.73,575109740,5780841.0,-1.14986,0,57.75596053320921,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
ENS,Ethereum Name Service,22.24,737403202,159451982.0,-7.98111,0,46.63873583689459,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
WETH,L2 Standard Bridged WETH (Base),2759.28,584526070,396271497.0,-1.37255,0,57.89967780179716,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
SAROS,Saros,0.224281,588773637,10262722.0,-4.82647,0,59.770990988803824,45,"价格趋势上升信号, 市场走势: 强势上升",20250612_134226
PI,Pi Network,0.629749,4674995873,72678170.0,-1.68208,0,22.16176516448411,40,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 可能回升",20250612_134226
ZIL,Zilliqa,0.011808,231554696,18928578.0,-4.651,0,46.30015523039226,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
YFI,yearn.finance,5470.39,184833037,25258168.0,-6.87627,0,49.175977089942826,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
SC,Siacoin,0.00331449,185420850,6571398.0,-3.68414,0,47.197379178393994,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
COW,CoW Protocol,0.379542,181939299,30226352.0,-6.81723,0,37.59304208344186,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ROSE,Oasis,0.02792302,206257877,9375493.0,-8.77347,0,37.536098501706725,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ZRX,0x Protocol,0.243953,206824297,38236524.0,-5.90945,0,47.42366326943762,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BLUR,Blur,0.08818,209421471,19779345.0,-4.51361,0,38.33971945121273,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
CVX,Convex Finance,2.78,227842620,11617736.0,-7.72324,0,38.40521840361426,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
QTUM,Qtum,2.18,229874458,23098051.0,-2.46147,0,52.076129800794924,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BABYDOGE,Baby Doge Coin,1.374e-09,230001149,14154693.0,-5.56208,0,38.918324183277754,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ZK,ZKsync,0.054044,198651338,28353787.0,-6.26709,0,41.28900851812659,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
TFUEL,Theta Fuel,0.03560265,247862990,2485594.0,-2.76925,0,46.5504584089073,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
NOT,Notcoin,0.00226812,232397072,31265031.0,-6.49263,0,34.846804432603065,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
GLM,Golem,0.240657,240639309,8439534.0,-3.5749,0,42.91274957646543,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ZRO,LayerZero,2.17,241145820,49929962.0,-5.2923,0,32.035845063584915,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
SFP,SafePal,0.486503,243251452,3011477.0,-1.9719,0,32.69564979690145,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
TRIP,Trip,8.67,255781611,0.0,-0.17137,0,67.14428173647569,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
DSOL,Drift Staked SOL,179.04,261858040,244063.0,-3.11701,0,43.012323258028815,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
CWBTC,cWBTC,2162.79,272723947,0.0,-1.70475,0,56.01954182364058,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
TURBO,Turbo,0.00414911,286421724,56805450.0,-7.33994,0,36.5049281074091,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
CTC,Creditcoin,0.675363,306834750,8769780.0,-2.58435,0,52.89369640779105,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
SOL,Binance-Peg SOL,159.89,175866750,5833363.0,-3.16116,0,42.38610209956296,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
OHM,Olympus,19.89,325328725,499962.0,0.13499,0,48.227534299275945,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ASBNB,Aster Staked BNB,702.02,180226249,60542.0,-0.62904,0,46.414399911001404,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
LUNA,Terra,0.17313,118964541,11651168.0,-4.48114,0,40.03199073827388,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ICX,ICON,0.156851,166958596,44120946.0,-5.88219,0,64.91433414457475,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
METIS,Metis,18.3,117462957,11743373.0,-6.28219,0,44.21361413535673,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BBSOL,Bybit Staked SOL,173.62,333677887,3013981.0,-3.23644,0,43.189370359409466,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BMX,BitMart,0.283165,96095388,6022627.0,-1.48663,0,56.44809749486807,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
RSWETH,Restaked Swell ETH,2667.94,96138970,49715.0,-8.22236,0,49.09847582415612,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
SOLVBTC.JUP,Solv Protocol SolvBTC Jupiter,113452.0,99579400,158588.0,-1.91581,0,56.60741329456978,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BICO,Biconomy,0.104243,99859393,13759606.0,-6.04445,0,42.34021568497826,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
WBTC,Optimism Bridged WBTC (Optimism),107679.0,100635222,3052137.0,-1.64492,0,56.13644062543257,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BAND,Band Protocol,0.682806,106441799,10337666.0,-5.69193,0,46.232973146449055,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
SBTC,sBTC,108305.0,108304511,3726.0,-1.67897,0,51.01580103855286,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
PEOPLE,ConstitutionDAO,0.02144706,108654436,55162343.0,-8.26782,0,44.855150659708634,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
HONEY,Hivemapper,0.02552248,112419381,2728322.0,-4.16112,0,45.45859586050069,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
SXP,Solar,0.184826,119163240,6531004.0,-2.98047,0,45.16520281420056,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
GMX,GMX,16.33,166085910,17978776.0,-7.59817,0,51.91875290521766,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ILV,Illuvium,12.68,120031299,15960978.0,-5.2034,0,41.66315200195114,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
UMA,UMA,1.41,124012009,34415170.0,-6.54734,0,58.30768593847023,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
AMAPT,Amnis Aptos,4.96,124813684,428909.0,-2.20721,0,42.91091344246855,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BDCA,BitDCA,0.97154,129306969,235140.0,1.9922,0,87.26414401471693,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
MAG7.SSI,MAG7.ssi,0.80824,147807211,1444100.0,-1.19578,0,46.65738184994714,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
BABY,Babylon,0.065692,150680294,25259967.0,-7.22892,0,38.9091594382349,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
T,Threshold Network,0.0150906,152838827,7962289.0,-5.23393,0,36.860670568693955,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
GMT,GMT,0.052346,153589329,29756408.0,-3.90388,0,42.38608039618292,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
WFRAGSOL,Wrapped fragSOL,168.28,156011658,958255.0,-3.27929,0,42.545250286148196,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
ETHW,EthereumPoW,1.49,160582120,18949476.0,-2.94779,0,37.657206322720576,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
LUNC,Terra Luna Classic,6.006e-05,328266596,11432304.0,-3.36639,0,48.11624562086801,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
WIF,dogwifhat,0.936768,935885076,477297181.0,-7.06477,0,42.567795996635816,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
EBTC,Ether.fi Staked BTC,107391.0,337716688,384658.0,-1.11314,0,55.32967303634571,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
OKB,OKB,53.87,3230266098,8133984.0,0.56229,0,62.23981439004012,35,"价格趋势上升信号, 市场走势: 上升趋势",20250612_134226
